# Quotients de mortalité par âge — tables du moment, France
# source_id: eurostat_mlifetable (1986-2024), ined_vallin_mesle (1899-1985)
# unite: probabilité de décès dans l'année, entre 0 et 1
#
# Ce fichier PRIME sur la calibration paramétrique : dès qu'un couple
# (année, sexe, âge) y figure, le moteur l'utilise tel quel et n'appelle
# pas la loi de Gompertz-Makeham. Hors des années et des âges couverts, la
# loi paramétrique reprend la main : c'est un raccord assumé, pas un oubli.
#
# DEUX SOURCES, ET UNE SEULE PAR ANNÉE.
#   1899-1985 : tables de Vallin et Meslé, publiées par l'INED, par année
#               d'âge jusqu'à 104 ans. Ces années-là n'avaient aucun quotient
#               observé : le modèle les reconstituait toutes par sa loi.
#   1986-2024 : Eurostat, producteur de la donnée observée, jusqu'à 94 ans.
#               Au-delà de 94 ans, sur ces années-là, la loi reprend la main.
# Les deux se recouvrent en fait de 1986 à 1997, et concordent à un demi-point
# de pourcentage près sur 85 âges — c'est ce recoupement qui autorise à les
# aboucher. On ne panache pas pour autant deux sources sur une même année.
#
# Champ : France métropolitaine jusqu'en 1997, France entière ensuite.
#
# Fichier écrit par scripts/verifier_donnees.py --appliquer : ne pas
# modifier à la main.
annee,sexe,age,qx,fiabilite
1910,F,48,0.010525,certifiee
1910,F,49,0.010993,certifiee
1910,F,5,0.004207,certifiee
1910,F,50,0.011613,certifiee
1910,F,51,0.011834,certifiee
1910,F,52,0.012902,certifiee
1910,F,53,0.013311,certifiee
1910,F,54,0.014164,certifiee
1910,F,55,0.014465,certifiee
1910,F,56,0.016099,certifiee
1910,F,57,0.017144,certifiee
1910,F,58,0.017776,certifiee
1910,F,59,0.019528,certifiee
1910,F,6,0.003551,certifiee
1910,F,60,0.022413,certifiee
1910,F,61,0.022791,certifiee
1910,F,62,0.025634,certifiee
1910,F,63,0.028246,certifiee
1910,F,64,0.030732,certifiee
1910,F,65,0.034731,certifiee
1910,F,66,0.037935,certifiee
1910,F,67,0.041327,certifiee
1910,F,68,0.043880,certifiee
1910,F,69,0.046784,certifiee
1910,F,7,0.003286,certifiee
1910,F,70,0.052680,certifiee
1910,F,71,0.058397,certifiee
1910,F,72,0.064073,certifiee
1910,F,73,0.071188,certifiee
1910,F,74,0.078449,certifiee
1910,F,75,0.088595,certifiee
1910,F,76,0.096921,certifiee
1910,F,77,0.105946,certifiee
1910,F,78,0.117446,certifiee
1910,F,79,0.116890,certifiee
1910,F,8,0.002745,certifiee
1910,F,80,0.133910,certifiee
1910,F,81,0.149122,certifiee
1910,F,82,0.163230,certifiee
1910,F,83,0.172062,certifiee
1910,F,84,0.186325,certifiee
1910,F,85,0.199146,certifiee
1910,F,86,0.217277,certifiee
1910,F,87,0.229096,certifiee
1910,F,88,0.232460,certifiee
1910,F,89,0.263519,certifiee
1910,F,9,0.002469,certifiee
1910,F,90,0.279341,certifiee
1910,F,91,0.299766,certifiee
1910,F,92,0.311546,certifiee
1910,F,93,0.308909,certifiee
1910,F,94,0.332088,certifiee
1910,F,95,0.375599,certifiee
1910,F,96,0.343471,certifiee
1910,F,97,0.375890,certifiee
1910,F,98,0.390565,certifiee
1910,F,99,0.463598,certifiee
1910,H,0,0.125249,certifiee
1910,H,1,0.027431,certifiee
1910,H,10,0.002101,certifiee
1910,H,100,0.416667,certifiee
1910,H,101,0.582227,certifiee
1910,H,102,0.615054,certifiee
1910,H,103,1.000000,certifiee
1910,H,104,1.000000,certifiee
1910,H,11,0.002088,certifiee
1910,H,12,0.002144,certifiee
1910,H,13,0.002259,certifiee
1910,H,14,0.002305,certifiee
1910,H,15,0.003080,certifiee
1910,H,16,0.003834,certifiee
1910,H,17,0.004590,certifiee
1910,H,18,0.005356,certifiee
1910,H,19,0.005731,certifiee
1910,H,2,0.012108,certifiee
1910,H,20,0.005919,certifiee
1910,H,21,0.006988,certifiee
1910,H,22,0.007111,certifiee
1910,H,23,0.006741,certifiee
1910,H,24,0.006277,certifiee
1910,H,25,0.006379,certifiee
1910,H,26,0.007001,certifiee
1910,H,27,0.006717,certifiee
1910,H,28,0.007207,certifiee
1910,H,29,0.007159,certifiee
1910,H,3,0.007375,certifiee
1910,H,30,0.007225,certifiee
1910,H,31,0.007388,certifiee
1910,H,32,0.007544,certifiee
1910,H,33,0.008133,certifiee
1910,H,34,0.008280,certifiee
1910,H,35,0.008316,certifiee
1910,H,36,0.008950,certifiee
1910,H,37,0.008872,certifiee
1910,H,38,0.009112,certifiee
1910,H,39,0.010252,certifiee
1910,H,4,0.005188,certifiee
1910,H,40,0.010445,certifiee
1910,H,41,0.010944,certifiee
1910,H,42,0.011455,certifiee
1910,H,43,0.011882,certifiee
1910,H,44,0.012515,certifiee
1910,H,45,0.013173,certifiee
1910,H,46,0.013502,certifiee
1910,H,47,0.013969,certifiee
1910,H,48,0.015268,certifiee
1910,H,49,0.015612,certifiee
1910,H,5,0.004130,certifiee
1910,H,50,0.016520,certifiee
1910,H,51,0.017743,certifiee
1910,H,52,0.018879,certifiee
1910,H,53,0.019634,certifiee
1910,H,54,0.020154,certifiee
1910,H,55,0.022133,certifiee
1910,H,56,0.022638,certifiee
1910,H,57,0.024967,certifiee
1910,H,58,0.026268,certifiee
1910,H,59,0.027983,certifiee
1910,H,6,0.003381,certifiee
1910,H,60,0.030098,certifiee
1910,H,61,0.032783,certifiee
1910,H,62,0.034159,certifiee
1910,H,63,0.038292,certifiee
1910,H,64,0.040661,certifiee
1910,H,65,0.044210,certifiee
1910,H,66,0.046818,certifiee
1910,H,67,0.051756,certifiee
1910,H,68,0.055703,certifiee
1910,H,69,0.061139,certifiee
1910,H,7,0.002784,certifiee
1910,H,70,0.066593,certifiee
1910,H,71,0.073169,certifiee
1910,H,72,0.079046,certifiee
1910,H,73,0.087085,certifiee
1910,H,74,0.094726,certifiee
1910,H,75,0.101885,certifiee
1910,H,76,0.113828,certifiee
1910,H,77,0.123979,certifiee
1910,H,78,0.135510,certifiee
1910,H,79,0.137785,certifiee
1910,H,8,0.002578,certifiee
1910,H,80,0.157655,certifiee
1910,H,81,0.171559,certifiee
1910,H,82,0.185287,certifiee
1910,H,83,0.196338,certifiee
1910,H,84,0.213572,certifiee
1910,H,85,0.230510,certifiee
1910,H,86,0.253788,certifiee
1910,H,87,0.261533,certifiee
1910,H,88,0.286409,certifiee
1910,H,89,0.293314,certifiee
1910,H,9,0.002300,certifiee
1910,H,90,0.299357,certifiee
1910,H,91,0.357106,certifiee
1910,H,92,0.333746,certifiee
1910,H,93,0.351174,certifiee
1910,H,94,0.386589,certifiee
1910,H,95,0.423583,certifiee
1910,H,96,0.376241,certifiee
1910,H,97,0.311242,certifiee
1910,H,98,0.422191,certifiee
1910,H,99,0.686503,certifiee
1911,F,0,0.142371,certifiee
1911,F,1,0.032946,certifiee
1911,F,10,0.002560,certifiee
1911,F,100,0.570569,certifiee
1911,F,101,0.381052,certifiee
1911,F,102,0.545734,certifiee
1911,F,103,0.239190,certifiee
1911,F,104,0.777778,certifiee
1911,F,11,0.002719,certifiee
1911,F,12,0.002654,certifiee
1911,F,13,0.003171,certifiee
1911,F,14,0.003433,certifiee
1911,F,15,0.003997,certifiee
1911,F,16,0.004421,certifiee
1911,F,17,0.004672,certifiee
1911,F,18,0.005002,certifiee
1911,F,19,0.005301,certifiee
1911,F,2,0.012735,certifiee
1911,F,20,0.005721,certifiee
1911,F,21,0.005830,certifiee
1911,F,22,0.006063,certifiee
1911,F,23,0.006262,certifiee
1911,F,24,0.006095,certifiee
1911,F,25,0.006545,certifiee
1911,F,26,0.006571,certifiee
1911,F,27,0.006938,certifiee
1911,F,28,0.006564,certifiee
1911,F,29,0.006475,certifiee
1911,F,3,0.007916,certifiee
1911,F,30,0.006647,certifiee
1911,F,31,0.006629,certifiee
1911,F,32,0.006889,certifiee
1911,F,33,0.006839,certifiee
1911,F,34,0.007297,certifiee
1911,F,35,0.007196,certifiee
1911,F,36,0.007319,certifiee
1911,F,37,0.007552,certifiee
1911,F,38,0.007628,certifiee
1911,F,39,0.007715,certifiee
1911,F,4,0.005825,certifiee
1911,F,40,0.007720,certifiee
1911,F,41,0.008036,certifiee
1911,F,42,0.008406,certifiee
1911,F,43,0.008347,certifiee
1911,F,44,0.008996,certifiee
1911,F,45,0.009143,certifiee
1911,F,46,0.009525,certifiee
1911,F,47,0.010396,certifiee
1911,F,48,0.010629,certifiee
1911,F,49,0.011140,certifiee
1911,F,5,0.004569,certifiee
1911,F,50,0.011222,certifiee
1911,F,51,0.012592,certifiee
1911,F,52,0.013549,certifiee
1911,F,53,0.014263,certifiee
1911,F,54,0.014792,certifiee
1911,F,55,0.014303,certifiee
1911,F,56,0.016563,certifiee
1911,F,57,0.018346,certifiee
1911,F,58,0.019357,certifiee
1911,F,59,0.020541,certifiee
1911,F,6,0.003446,certifiee
1911,F,60,0.022956,certifiee
1911,F,61,0.024820,certifiee
1911,F,62,0.027019,certifiee
1911,F,63,0.027889,certifiee
1911,F,64,0.033615,certifiee
1911,F,65,0.034803,certifiee
1911,F,66,0.038405,certifiee
1911,F,67,0.044107,certifiee
1911,F,68,0.047608,certifiee
1911,F,69,0.052724,certifiee
1911,F,7,0.003237,certifiee
1911,F,70,0.057022,certifiee
1911,F,71,0.063520,certifiee
1911,F,72,0.070660,certifiee
1911,F,73,0.076902,certifiee
1911,F,74,0.086577,certifiee
1911,F,75,0.095086,certifiee
1911,F,76,0.105095,certifiee
1911,F,77,0.116312,certifiee
1911,F,78,0.125302,certifiee
1911,F,79,0.142684,certifiee
1911,F,8,0.002806,certifiee
1911,F,80,0.137585,certifiee
1911,F,81,0.159745,certifiee
1911,F,82,0.183981,certifiee
1911,F,83,0.196393,certifiee
1911,F,84,0.205815,certifiee
1911,F,85,0.217643,certifiee
1911,F,86,0.240253,certifiee
1911,F,87,0.258238,certifiee
1911,F,88,0.275325,certifiee
1911,F,89,0.292160,certifiee
1911,F,9,0.002598,certifiee
1911,F,90,0.314332,certifiee
1911,F,91,0.338838,certifiee
1911,F,92,0.341722,certifiee
1911,F,93,0.362681,certifiee
1911,F,94,0.377179,certifiee
1911,F,95,0.430796,certifiee
1911,F,96,0.419469,certifiee
1911,F,97,0.485942,certifiee
1911,F,98,0.413626,certifiee
1911,F,99,0.571065,certifiee
1911,H,0,0.167277,certifiee
1911,H,1,0.034799,certifiee
1911,H,10,0.002197,certifiee
1911,H,100,0.797698,certifiee
1911,H,101,0.821516,certifiee
1911,H,102,0.200000,certifiee
1911,H,104,0.666667,certifiee
1911,H,11,0.002169,certifiee
1911,H,12,0.002325,certifiee
1911,H,13,0.002525,certifiee
1911,H,14,0.002526,certifiee
1911,H,15,0.003312,certifiee
1911,H,16,0.004060,certifiee
1911,H,17,0.004891,certifiee
1911,H,18,0.005456,certifiee
1911,H,19,0.006175,certifiee
1911,H,2,0.012827,certifiee
1911,H,20,0.006515,certifiee
1911,H,21,0.007955,certifiee
1911,H,22,0.007255,certifiee
1911,H,23,0.007136,certifiee
1911,H,24,0.006878,certifiee
1911,H,25,0.007030,certifiee
1911,H,26,0.006961,certifiee
1911,H,27,0.007074,certifiee
1911,H,28,0.007277,certifiee
1911,H,29,0.007265,certifiee
1911,H,3,0.007775,certifiee
1911,H,30,0.007441,certifiee
1911,H,31,0.007435,certifiee
1911,H,32,0.008122,certifiee
1911,H,33,0.007998,certifiee
1911,H,34,0.008437,certifiee
1911,H,35,0.008780,certifiee
1911,H,36,0.009050,certifiee
1911,H,37,0.009519,certifiee
1911,H,38,0.009997,certifiee
1911,H,39,0.010555,certifiee
1911,H,4,0.005781,certifiee
1911,H,40,0.010452,certifiee
1911,H,41,0.010943,certifiee
1911,H,42,0.010885,certifiee
1911,H,43,0.012068,certifiee
1911,H,44,0.012697,certifiee
1911,H,45,0.012926,certifiee
1911,H,46,0.013370,certifiee
1911,H,47,0.014408,certifiee
1911,H,48,0.015499,certifiee
1911,H,49,0.015960,certifiee
1911,H,5,0.004267,certifiee
1911,H,50,0.016293,certifiee
1911,H,51,0.017190,certifiee
1911,H,52,0.019063,certifiee
1911,H,53,0.020859,certifiee
1911,H,54,0.021218,certifiee
1911,H,55,0.021728,certifiee
1911,H,56,0.022829,certifiee
1911,H,57,0.025588,certifiee
1911,H,58,0.027463,certifiee
1911,H,59,0.028734,certifiee
1911,H,6,0.003504,certifiee
1911,H,60,0.030948,certifiee
1911,H,61,0.032267,certifiee
1911,H,62,0.037304,certifiee
1911,H,63,0.038476,certifiee
1911,H,64,0.042566,certifiee
1911,H,65,0.045921,certifiee
1911,H,66,0.049946,certifiee
1911,H,67,0.055443,certifiee
1911,H,68,0.059898,certifiee
1911,H,69,0.064035,certifiee
1911,H,7,0.002872,certifiee
1911,H,70,0.068254,certifiee
1911,H,71,0.076371,certifiee
1911,H,72,0.086590,certifiee
1911,H,73,0.093054,certifiee
1911,H,74,0.102879,certifiee
1911,H,75,0.110967,certifiee
1911,H,76,0.122198,certifiee
1911,H,77,0.130066,certifiee
1911,H,78,0.144550,certifiee
1911,H,79,0.166300,certifiee
1911,H,8,0.002595,certifiee
1911,H,80,0.164745,certifiee
1911,H,81,0.182698,certifiee
1911,H,82,0.202470,certifiee
1911,H,83,0.219081,certifiee
1911,H,84,0.241520,certifiee
1911,H,85,0.259463,certifiee
1911,H,86,0.278048,certifiee
1911,H,87,0.293279,certifiee
1911,H,88,0.319589,certifiee
1911,H,89,0.328696,certifiee
1911,H,9,0.002501,certifiee
1911,H,90,0.342299,certifiee
1911,H,91,0.371458,certifiee
1911,H,92,0.381158,certifiee
1911,H,93,0.401212,certifiee
1911,H,94,0.422251,certifiee
1911,H,95,0.421015,certifiee
1911,H,96,0.509014,certifiee
1911,H,97,0.433428,certifiee
1911,H,98,0.382040,certifiee
1911,H,99,0.385104,certifiee
1912,F,0,0.100091,certifiee
1912,F,1,0.025010,certifiee
1912,F,10,0.002504,certifiee
1912,F,100,0.534515,certifiee
1912,F,101,0.316892,certifiee
1912,F,102,0.605914,certifiee
1912,F,103,0.600000,certifiee
1912,F,11,0.002300,certifiee
1912,F,12,0.002605,certifiee
1912,F,13,0.002709,certifiee
1912,F,14,0.003384,certifiee
1912,F,15,0.003681,certifiee
1912,F,16,0.004172,certifiee
1912,F,17,0.004467,certifiee
1912,F,18,0.004733,certifiee
1912,F,19,0.004805,certifiee
1912,F,2,0.011717,certifiee
1912,F,20,0.005389,certifiee
1912,F,21,0.005555,certifiee
1912,F,22,0.005726,certifiee
1912,F,23,0.006030,certifiee
1912,F,24,0.006068,certifiee
1912,F,25,0.005999,certifiee
1912,F,26,0.005659,certifiee
1912,F,27,0.006182,certifiee
1912,F,28,0.006433,certifiee
1912,F,29,0.006474,certifiee
1912,F,3,0.007956,certifiee
1912,F,30,0.006745,certifiee
1912,F,31,0.006138,certifiee
1912,F,32,0.006767,certifiee
1912,F,33,0.006627,certifiee
1912,F,34,0.006881,certifiee
1912,F,35,0.006818,certifiee
1912,F,36,0.006877,certifiee
1912,F,37,0.007062,certifiee
1912,F,38,0.007455,certifiee
1912,F,39,0.007457,certifiee
1912,F,4,0.005730,certifiee
1912,F,40,0.007566,certifiee
1912,F,41,0.007317,certifiee
1912,F,42,0.008033,certifiee
1912,F,43,0.008222,certifiee
1912,F,44,0.008856,certifiee
1912,F,45,0.008843,certifiee
1912,F,46,0.009059,certifiee
1912,F,47,0.009582,certifiee
1912,F,48,0.010531,certifiee
1912,F,49,0.010942,certifiee
1912,F,5,0.004775,certifiee
1912,F,50,0.010999,certifiee
1912,F,51,0.011632,certifiee
1912,F,52,0.012574,certifiee
1912,F,53,0.013861,certifiee
1912,F,54,0.014487,certifiee
1912,F,55,0.015173,certifiee
1912,F,56,0.015561,certifiee
1912,F,57,0.015943,certifiee
1912,F,58,0.018182,certifiee
1912,F,59,0.020574,certifiee
1912,F,6,0.003633,certifiee
1912,F,60,0.021249,certifiee
1912,F,61,0.022585,certifiee
1912,F,62,0.025778,certifiee
1912,F,63,0.027505,certifiee
1912,F,64,0.030062,certifiee
1912,F,65,0.034777,certifiee
1912,F,66,0.035577,certifiee
1912,F,67,0.038793,certifiee
1912,F,68,0.046334,certifiee
1912,F,69,0.049218,certifiee
1912,F,7,0.003050,certifiee
1912,F,70,0.051777,certifiee
1912,F,71,0.056832,certifiee
1912,F,72,0.063748,certifiee
1912,F,73,0.070733,certifiee
1912,F,74,0.075955,certifiee
1912,F,75,0.084260,certifiee
1912,F,76,0.091477,certifiee
1912,F,77,0.104686,certifiee
1912,F,78,0.110899,certifiee
1912,F,79,0.125879,certifiee
1912,F,8,0.002781,certifiee
1912,F,80,0.136825,certifiee
1912,F,81,0.131379,certifiee
1912,F,82,0.146550,certifiee
1912,F,83,0.175503,certifiee
1912,F,84,0.184390,certifiee
1912,F,85,0.193411,certifiee
1912,F,86,0.205908,certifiee
1912,F,87,0.217710,certifiee
1912,F,88,0.245642,certifiee
1912,F,89,0.247117,certifiee
1912,F,9,0.002569,certifiee
1912,F,90,0.269616,certifiee
1912,F,91,0.274494,certifiee
1912,F,92,0.305116,certifiee
1912,F,93,0.333361,certifiee
1912,F,94,0.303232,certifiee
1912,F,95,0.353964,certifiee
1912,F,96,0.353900,certifiee
1912,F,97,0.404296,certifiee
1912,F,98,0.403924,certifiee
1912,F,99,0.290163,certifiee
1912,H,0,0.122356,certifiee
1912,H,1,0.027039,certifiee
1912,H,10,0.002401,certifiee
1912,H,100,0.654146,certifiee
1912,H,101,1.000000,certifiee
1912,H,103,0.250000,certifiee
1912,H,104,0.666667,certifiee
1912,H,11,0.001944,certifiee
1912,H,12,0.002089,certifiee
1912,H,13,0.002193,certifiee
1912,H,14,0.002557,certifiee
1912,H,15,0.002999,certifiee
1912,H,16,0.003578,certifiee
1912,H,17,0.004226,certifiee
1912,H,18,0.005061,certifiee
1912,H,19,0.005530,certifiee
1912,H,2,0.011885,certifiee
1912,H,20,0.005982,certifiee
1912,H,21,0.007288,certifiee
1912,H,22,0.006626,certifiee
1912,H,23,0.006683,certifiee
1912,H,24,0.006703,certifiee
1912,H,25,0.006978,certifiee
1912,H,26,0.006721,certifiee
1912,H,27,0.007113,certifiee
1912,H,28,0.006820,certifiee
1912,H,29,0.007415,certifiee
1912,H,3,0.008029,certifiee
1912,H,30,0.007575,certifiee
1912,H,31,0.007202,certifiee
1912,H,32,0.007600,certifiee
1912,H,33,0.008099,certifiee
1912,H,34,0.008708,certifiee
1912,H,35,0.008997,certifiee
1912,H,36,0.008890,certifiee
1912,H,37,0.009569,certifiee
1912,H,38,0.010461,certifiee
1912,H,39,0.010108,certifiee
1912,H,4,0.006092,certifiee
1912,H,40,0.010633,certifiee
1912,H,41,0.010927,certifiee
1912,H,42,0.011393,certifiee
1912,H,43,0.011600,certifiee
1912,H,44,0.012975,certifiee
1912,H,45,0.013268,certifiee
1912,H,46,0.013746,certifiee
1912,H,47,0.014483,certifiee
1912,H,48,0.014916,certifiee
1912,H,49,0.016506,certifiee
1912,H,5,0.004572,certifiee
1912,H,50,0.016944,certifiee
1912,H,51,0.017104,certifiee
1912,H,52,0.018638,certifiee
1912,H,53,0.019421,certifiee
1912,H,54,0.021582,certifiee
1912,H,55,0.022433,certifiee
1912,H,56,0.022948,certifiee
1912,H,57,0.024786,certifiee
1912,H,58,0.026384,certifiee
1912,H,59,0.029011,certifiee
1912,H,6,0.003643,certifiee
1912,H,60,0.030070,certifiee
1912,H,61,0.031188,certifiee
1912,H,62,0.033705,certifiee
1912,H,63,0.038670,certifiee
1912,H,64,0.040464,certifiee
1912,H,65,0.043745,certifiee
1912,H,66,0.046402,certifiee
1912,H,67,0.050684,certifiee
1912,H,68,0.055660,certifiee
1912,H,69,0.059003,certifiee
1912,H,7,0.002736,certifiee
1912,H,70,0.064705,certifiee
1912,H,71,0.069798,certifiee
1912,H,72,0.075212,certifiee
1912,H,73,0.085517,certifiee
1912,H,74,0.094575,certifiee
1912,H,75,0.102491,certifiee
1912,H,76,0.110623,certifiee
1912,H,77,0.122458,certifiee
1912,H,78,0.127243,certifiee
1912,H,79,0.139640,certifiee
1912,H,8,0.002497,certifiee
1912,H,80,0.155372,certifiee
1912,H,81,0.156381,certifiee
1912,H,82,0.170125,certifiee
1912,H,83,0.194526,certifiee
1912,H,84,0.203829,certifiee
1912,H,85,0.218611,certifiee
1912,H,86,0.238509,certifiee
1912,H,87,0.260837,certifiee
1912,H,88,0.283340,certifiee
1912,H,89,0.292914,certifiee
1912,H,9,0.002414,certifiee
1912,H,90,0.298846,certifiee
1912,H,91,0.310675,certifiee
1912,H,92,0.335575,certifiee
1912,H,93,0.384413,certifiee
1912,H,94,0.356239,certifiee
1912,H,95,0.418095,certifiee
1912,H,96,0.456540,certifiee
1912,H,97,0.380163,certifiee
1912,H,98,0.408157,certifiee
1912,H,99,0.354010,certifiee
1913,F,0,0.104912,certifiee
1913,F,1,0.027329,certifiee
1913,F,10,0.002472,certifiee
1913,F,100,0.449410,certifiee
1913,F,101,0.589515,certifiee
1913,F,102,0.459858,certifiee
1913,F,103,0.792974,certifiee
1913,F,104,1.000000,certifiee
1913,F,11,0.002227,certifiee
1913,F,12,0.002663,certifiee
1913,F,13,0.002947,certifiee
1913,F,14,0.003170,certifiee
1913,F,15,0.003646,certifiee
1913,F,16,0.004328,certifiee
1913,F,17,0.004232,certifiee
1913,F,18,0.004743,certifiee
1913,F,19,0.005025,certifiee
1913,F,2,0.011251,certifiee
1913,F,20,0.005496,certifiee
1913,F,21,0.005551,certifiee
1913,F,22,0.005765,certifiee
1913,F,23,0.005719,certifiee
1913,F,24,0.005857,certifiee
1913,F,25,0.005987,certifiee
1913,F,26,0.006395,certifiee
1913,F,27,0.006170,certifiee
1913,F,28,0.006377,certifiee
1913,F,29,0.006339,certifiee
1913,F,3,0.007730,certifiee
1913,F,30,0.006136,certifiee
1913,F,31,0.006377,certifiee
1913,F,32,0.006315,certifiee
1913,F,33,0.006349,certifiee
1913,F,34,0.006709,certifiee
1913,F,35,0.006588,certifiee
1913,F,36,0.006891,certifiee
1913,F,37,0.007197,certifiee
1913,F,38,0.007131,certifiee
1913,F,39,0.007584,certifiee
1913,F,4,0.005961,certifiee
1913,F,40,0.007763,certifiee
1913,F,41,0.007814,certifiee
1913,F,42,0.007927,certifiee
1913,F,43,0.007904,certifiee
1913,F,44,0.008655,certifiee
1913,F,45,0.008263,certifiee
1913,F,46,0.009127,certifiee
1913,F,47,0.009499,certifiee
1913,F,48,0.010197,certifiee
1913,F,49,0.010784,certifiee
1913,F,5,0.004491,certifiee
1913,F,50,0.011208,certifiee
1913,F,51,0.011337,certifiee
1913,F,52,0.011964,certifiee
1913,F,53,0.013165,certifiee
1913,F,54,0.014091,certifiee
1913,F,55,0.014860,certifiee
1913,F,56,0.015868,certifiee
1913,F,57,0.016102,certifiee
1913,F,58,0.018003,certifiee
1913,F,59,0.020357,certifiee
1913,F,6,0.003624,certifiee
1913,F,60,0.021556,certifiee
1913,F,61,0.022682,certifiee
1913,F,62,0.025497,certifiee
1913,F,63,0.027414,certifiee
1913,F,64,0.030097,certifiee
1913,F,65,0.032152,certifiee
1913,F,66,0.037415,certifiee
1913,F,67,0.039645,certifiee
1913,F,68,0.042732,certifiee
1913,F,69,0.050549,certifiee
1913,F,7,0.003084,certifiee
1913,F,70,0.054487,certifiee
1913,F,71,0.057322,certifiee
1913,F,72,0.062398,certifiee
1913,F,73,0.068739,certifiee
1913,F,74,0.079311,certifiee
1913,F,75,0.084941,certifiee
1913,F,76,0.095279,certifiee
1913,F,77,0.101618,certifiee
1913,F,78,0.114234,certifiee
1913,F,79,0.124743,certifiee
1913,F,8,0.002691,certifiee
1913,F,80,0.138001,certifiee
1913,F,81,0.150100,certifiee
1913,F,82,0.141264,certifiee
1913,F,83,0.164784,certifiee
1913,F,84,0.193039,certifiee
1913,F,85,0.197253,certifiee
1913,F,86,0.215843,certifiee
1913,F,87,0.219684,certifiee
1913,F,88,0.237745,certifiee
1913,F,89,0.264605,certifiee
1913,F,9,0.002394,certifiee
1913,F,90,0.284441,certifiee
1913,F,91,0.283663,certifiee
1913,F,92,0.292492,certifiee
1913,F,93,0.348492,certifiee
1913,F,94,0.324737,certifiee
1913,F,95,0.359020,certifiee
1913,F,96,0.387156,certifiee
1913,F,97,0.321064,certifiee
1913,F,98,0.460378,certifiee
1913,F,99,0.443212,certifiee
1913,H,0,0.126842,certifiee
1913,H,1,0.028814,certifiee
1913,H,10,0.002148,certifiee
1913,H,100,0.558722,certifiee
1913,H,101,0.403278,certifiee
1913,H,102,0.464549,certifiee
1913,H,103,1.000000,certifiee
1913,H,104,1.000000,certifiee
1913,H,11,0.002079,certifiee
1913,H,12,0.002127,certifiee
1913,H,13,0.002239,certifiee
1913,H,14,0.002742,certifiee
1913,H,15,0.002955,certifiee
1913,H,16,0.003802,certifiee
1913,H,17,0.004569,certifiee
1913,H,18,0.005027,certifiee
1913,H,19,0.005884,certifiee
1913,H,2,0.011292,certifiee
1913,H,20,0.006208,certifiee
1913,H,21,0.007517,certifiee
1913,H,22,0.007216,certifiee
1913,H,23,0.006316,certifiee
1913,H,24,0.006455,certifiee
1913,H,25,0.006619,certifiee
1913,H,26,0.006801,certifiee
1913,H,27,0.006760,certifiee
1913,H,28,0.007049,certifiee
1913,H,29,0.007005,certifiee
1913,H,3,0.007419,certifiee
1913,H,30,0.007077,certifiee
1913,H,31,0.007739,certifiee
1913,H,32,0.007523,certifiee
1913,H,33,0.008102,certifiee
1913,H,34,0.008258,certifiee
1913,H,35,0.008610,certifiee
1913,H,36,0.008845,certifiee
1913,H,37,0.009392,certifiee
1913,H,38,0.009606,certifiee
1913,H,39,0.010098,certifiee
1913,H,4,0.005518,certifiee
1913,H,40,0.010639,certifiee
1913,H,41,0.010643,certifiee
1913,H,42,0.010843,certifiee
1913,H,43,0.011213,certifiee
1913,H,44,0.012947,certifiee
1913,H,45,0.012530,certifiee
1913,H,46,0.013513,certifiee
1913,H,47,0.014274,certifiee
1913,H,48,0.014426,certifiee
1913,H,49,0.016316,certifiee
1913,H,5,0.004322,certifiee
1913,H,50,0.017178,certifiee
1913,H,51,0.017273,certifiee
1913,H,52,0.017762,certifiee
1913,H,53,0.019413,certifiee
1913,H,54,0.020622,certifiee
1913,H,55,0.022351,certifiee
1913,H,56,0.023616,certifiee
1913,H,57,0.023963,certifiee
1913,H,58,0.025425,certifiee
1913,H,59,0.028069,certifiee
1913,H,6,0.003302,certifiee
1913,H,60,0.030728,certifiee
1913,H,61,0.031825,certifiee
1913,H,62,0.034085,certifiee
1913,H,63,0.035860,certifiee
1913,H,64,0.040661,certifiee
1913,H,65,0.043268,certifiee
1913,H,66,0.048412,certifiee
1913,H,67,0.050372,certifiee
1913,H,68,0.054622,certifiee
1913,H,69,0.063046,certifiee
1913,H,7,0.002835,certifiee
1913,H,70,0.067056,certifiee
1913,H,71,0.070925,certifiee
1913,H,72,0.075860,certifiee
1913,H,73,0.083749,certifiee
1913,H,74,0.094209,certifiee
1913,H,75,0.102195,certifiee
1913,H,76,0.114888,certifiee
1913,H,77,0.120633,certifiee
1913,H,78,0.130212,certifiee
1913,H,79,0.144294,certifiee
1913,H,8,0.002408,certifiee
1913,H,80,0.154805,certifiee
1913,H,81,0.171964,certifiee
1913,H,82,0.172215,certifiee
1913,H,83,0.194278,certifiee
1913,H,84,0.220208,certifiee
1913,H,85,0.228345,certifiee
1913,H,86,0.256462,certifiee
1913,H,87,0.267602,certifiee
1913,H,88,0.282901,certifiee
1913,H,89,0.305173,certifiee
1913,H,9,0.002311,certifiee
1913,H,90,0.325284,certifiee
1913,H,91,0.321752,certifiee
1913,H,92,0.295127,certifiee
1913,H,93,0.369612,certifiee
1913,H,94,0.407362,certifiee
1913,H,95,0.382810,certifiee
1913,H,96,0.442228,certifiee
1913,H,97,0.387041,certifiee
